"Other Crops: Volume of Production, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Lettuce","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Davao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Davao del Sur",..,..,..,..,..,..,..,..,..,..,..,0.70,0.69,0.58,0.52,0.49,0.56,0.64,0.70,0.76,0.59,0.64,0.69,0.77,0.84,1.10,0.95,1.04,1.07
"Lettuce","....Davao Oriental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","......City of Davao",3.15,3.19,3.18,3.22,3.35,3.41,3.57,3.44,3.14,3.36,3.45,3.48,3.50,3.53,3.52,4.21,4.28,4.27,4.26,4.26,4.25,4.19,4.31,4.48,5.34,5.34,33.01,59.60,58.00
"Lettuce","..REGION XII (SOCCSKSARGEN)",6.00,6.00,6.00,6.00,6.00,5.60,6.00,6.00,5.45,8.04,8.19,8.36,8.07,8.30,63.93,81.92,51.35,51.54,49.37,52.04,37.33,39.76,40.52,44.76,49.16,49.47,50.59,51.29,50.65
"Lettuce","....Cotabato",6.00,6.00,6.00,6.00,6.00,5.60,6.00,6.00,5.45,5.88,6.35,6.44,6.44,6.54,62.22,79.80,49.25,49.23,48.22,51.00,36.73,39.29,40.03,44.37,48.79,49.05,50.19,50.87,50.29
"Lettuce","....Sarangani",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Sultan Kudarat",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....South Cotabato",..,..,..,..,..,..,..,..,..,2.16,1.84,1.92,1.63,1.76,1.71,2.12,2.10,2.31,1.15,1.04,0.60,0.47,0.49,0.39,0.37,0.42,0.40,0.42,0.36
"Lettuce","..REGION XIII (CARAGA)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.72,0.30,0.03,..,0.05,..,0.28,4.14,3.80
"Lettuce","....Agusan del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.72,0.30,0.03,..,..,..,..,..,..
"Lettuce","....Agusan del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.05,..,0.28,..,..
"Lettuce","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Surigao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.42,3.05
"Lettuce","....Surigao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.72,0.75
"Lettuce","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Basilan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Lanao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Maguindanao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Sulu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lettuce","....Tawi-tawi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mung bean/Mongo","PHILIPPINES",26655.29,25117.69,23227.84,23422.30,24217.80,26651.15,26792.04,27467.63,28457.21,29198.07,27465.31,27757.34,27350.77,25984.96,26472.20,26748.35,25952.39,29067.41,29617.33,27694.03,27055.16,32960.02,32365.67,32422.00,32144.23,33622.85,34038.93,35340.66,36663.88
"Mung bean/Mongo","..CORDILLERA ADMINISTRATIVE REGION (CAR)",73.94,73.79,84.07,89.40,79.79,76.23,76.77,103.21,104.97,104.88,118.77,121.80,122.85,124.75,120.31,122.87,125.82,143.06,142.22,139.03,130.88,140.52,140.76,134.05,133.03,128.44,124.19,111.23,93.29
"Mung bean/Mongo","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.00,12.20,12.36,13.00,13.24,12.98,13.24,12.94
"Mung bean/Mongo","....Apayao",..,..,..,..,..,..,..,..,..,..,11.55,11.05,10.37,10.86,3.50,5.15,6.25,4.05,4.90,4.40,3.35,3.85,3.90,4.60,5.37,5.94,6.25,6.66,5.30
"Mung bean/Mongo","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mung bean/Mongo","....Ifugao",32.44,31.69,39.97,41.85,43.44,45.69,48.21,73.08,75.65,79.69,81.39,82.62,83.32,83.20,83.30,83.27,83.02,81.76,77.42,75.80,72.67,68.51,70.41,69.04,68.11,63.29,55.41,50.30,37.44
"Mung bean/Mongo","....Kalinga",41.50,42.10,44.10,47.55,36.35,30.54,28.56,30.13,29.31,25.19,25.83,23.14,22.16,22.99,23.11,23.05,24.40,25.12,25.65,24.63,23.62,24.64,24.65,25.30,25.85,27.97,29.65,20.79,18.25
"Mung bean/Mongo","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,5.00,7.00,7.70,10.40,11.40,12.15,32.13,34.25,34.20,31.24,31.52,29.60,22.75,20.70,18.00,19.90,20.24,19.36
"Mung bean/Mongo","..REGION I (ILOCOS REGION)",11434.77,10567.40,8355.23,8361.25,8190.55,8995.79,8587.90,9663.22,12197.23,11812.32,11787.61,11507.97,11027.24,10618.37,11114.54,11045.51,11592.07,11766.69,11341.96,11293.39,11146.04,11080.30,11230.09,11473.16,12105.29,11875.01,12369.17,12619.30,12677.48
"Mung bean/Mongo","....Ilocos Norte",1427.10,1473.00,1290.30,1656.00,1980.00,1969.17,2198.87,2593.58,4952.63,5015.40,4538.64,4076.09,3937.94,4246.14,4519.96,4617.20,4652.58,4614.92,4921.03,4843.28,4994.23,4917.78,4988.41,4900.30,4988.95,5073.23,5127.22,5308.20,5286.97
"Mung bean/Mongo","....Ilocos Sur",537.50,516.70,403.98,410.37,468.07,704.58,704.90,741.09,674.18,613.96,574.19,565.20,542.40,565.90,505.99,503.99,654.51,719.35,690.85,755.33,733.14,806.86,810.08,838.37,873.10,905.70,941.53,895.41,903.87
"Mung bean/Mongo","....La Union",192.73,163.00,166.90,172.60,174.39,174.40,109.84,103.31,104.13,103.75,102.61,95.72,97.62,103.81,115.54,167.25,175.43,178.94,199.53,195.16,182.75,179.92,175.55,180.81,193.46,200.36,203.35,226.59,233.67
"Mung bean/Mongo","....Pangasinan",9277.44,8414.70,6494.05,6122.28,5568.10,6147.64,5574.30,6225.24,6466.29,6079.21,6572.16,6770.95,6449.29,5702.52,5973.05,5757.07,6109.55,6253.48,5530.55,5499.62,5235.93,5175.75,5256.05,5553.68,6049.78,5695.72,6097.07,6189.09,6252.97
"Mung bean/Mongo","..REGION II (CAGAYAN VALLEY)",1478.03,1611.00,1844.62,1899.87,2249.00,2215.51,2672.16,2655.15,2570.07,3971.87,2772.21,3334.97,3584.70,2963.64,2961.59,3277.13,1573.82,3399.08,4956.90,3691.70,3949.81,10028.45,9032.21,8453.37,7164.28,8251.55,8282.81,7817.64,7345.99
"Mung bean/Mongo","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21,1.27,0.80,0.58,0.67,0.58,0.45
"Mung bean/Mongo","....Cagayan",544.00,537.14,711.05,818.12,1134.07,1122.05,789.19,893.35,869.29,935.95,554.16,219.10,520.74,446.44,264.84,392.40,468.86,620.26,619.07,467.40,443.27,508.68,454.39,491.51,616.80,726.51,926.14,971.70,934.49
"Mung bean/Mongo","....Isabela",795.39,942.89,1038.56,987.73,1017.36,990.13,1760.07,1663.82,1618.75,2931.07,2140.53,3064.37,3028.86,2494.80,2681.25,2871.83,1091.66,2766.12,4322.80,3208.15,3494.79,9507.65,8565.11,7950.55,6478.83,7419.70,7205.78,6690.45,6260.04
"Mung bean/Mongo","....Nueva Vizcaya",28.46,20.70,13.72,13.22,12.87,16.93,28.22,23.39,18.37,33.95,30.13,12.50,7.50,2.70,1.40,..,..,..,0.73,0.60,..,0.75,1.50,1.54,60.25,95.87,137.82,143.84,142.70
"Mung bean/Mongo","....Quirino",110.18,110.27,81.30,80.80,84.71,86.40,94.69,74.59,63.66,70.90,47.40,39.00,27.60,19.70,14.10,12.90,13.30,12.70,14.30,15.55,11.75,11.37,10.00,8.50,7.60,8.89,12.40,11.07,8.31
"Mung bean/Mongo","..REGION III (CENTRAL LUZON)",2710.28,2863.28,3048.75,3147.51,3579.38,3867.68,3849.51,3845.04,2412.30,2592.45,2192.94,2086.38,1979.35,1958.05,2046.89,2057.73,2133.87,2223.87,2275.39,2299.10,2201.16,2554.07,2918.02,3297.74,3489.23,3880.29,4014.60,5487.44,7070.09
"Mung bean/Mongo","....Aurora",0.63,0.64,0.52,0.39,0.37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50,1.88
"Mung bean/Mongo","....Bataan",6.98,6.26,6.52,6.65,6.76,7.55,7.53,8.35,7.42,5.70,4.60,4.50,4.65,4.71,4.00,3.80,3.80,3.90,3.90,3.92,4.00,3.60,3.20,3.40,3.50,4.00,3.70,3.50,3.40
"Mung bean/Mongo","....Bulacan",4.50,2.00,0.70,0.70,3.50,4.20,8.00,8.90,7.70,8.89,15.80,18.50,21.60,25.80,32.75,26.30,29.86,24.77,21.75,19.13,17.54,24.13,23.51,25.86,27.03,63.26,79.08,54.95,57.45
"Mung bean/Mongo","....Nueva Ecija",269.60,366.31,330.42,347.45,326.40,304.02,204.04,158.34,52.88,62.60,50.75,43.60,41.59,39.63,44.45,45.80,48.02,49.30,50.77,51.65,50.63,51.65,50.46,49.75,50.50,133.08,128.92,133.47,129.73
"Mung bean/Mongo","....Pampanga",75.83,63.50,80.27,81.32,82.90,84.46,86.07,84.25,21.52,22.45,17.30,17.00,16.70,16.95,18.80,20.00,22.40,23.25,25.10,23.75,21.50,30.00,39.40,36.00,45.50,52.50,49.41,70.29,69.49
"Mung bean/Mongo","....Tarlac",2339.25,2402.90,2539.93,2628.75,3089.74,3417.95,3495.69,3539.34,2257.54,2424.38,2032.52,1931.38,1817.76,1797.44,1874.89,1925.33,1996.19,2085.75,2140.67,2166.16,2073.56,2409.21,2764.40,3144.63,3322.66,3557.95,3684.44,5176.00,6764.00
"Mung bean/Mongo","....Zambales",13.50,21.68,90.40,82.24,69.71,49.51,48.18,45.87,65.25,68.43,71.97,71.40,77.05,73.53,72.00,36.50,33.60,36.90,33.20,34.49,33.93,35.48,37.05,38.10,40.04,69.50,69.05,47.73,44.14
"Mung bean/Mongo","..REGION IV-A (CALABARZON)",933.53,804.73,787.56,760.87,719.62,683.74,683.65,682.75,680.82,713.13,723.54,776.14,811.06,762.47,712.30,251.98,211.08,192.09,171.06,157.37,132.45,135.98,117.15,106.81,93.16,102.55,103.89,96.76,82.48
"Mung bean/Mongo","....Batangas",120.00,80.53,79.65,60.72,61.65,28.70,28.70,28.13,31.52,32.15,30.54,26.14,22.84,19.36,16.00,14.75,18.25,18.75,20.70,21.90,20.00,17.50,9.00,3.50,4.25,3.97,2.93,2.31,2.31
"Mung bean/Mongo","....Cavite",39.45,24.15,18.56,18.05,18.44,15.90,15.36,15.05,14.59,15.37,15.14,14.80,14.49,14.06,13.01,10.73,7.83,6.84,3.49,3.30,2.97,2.73,3.00,2.90,2.87,2.65,2.60,2.97,3.19
"Mung bean/Mongo","....Laguna",7.32,7.20,7.11,7.16,7.00,6.93,6.86,6.88,6.63,6.42,6.14,5.77,5.46,4.87,3.95,..,..,..,..,..,..,0.05,0.05,0.06,0.10,0.20,4.29,0.03,..
"Mung bean/Mongo","....Quezon",748.41,675.26,667.88,661.39,621.36,621.36,621.49,621.99,622.36,653.48,665.93,723.74,762.47,718.25,673.35,220.00,180.00,162.00,142.07,128.52,105.38,111.70,101.20,96.23,81.44,88.73,87.07,83.67,76.98
"Mung bean/Mongo","....Rizal",18.35,17.59,14.36,13.55,11.18,10.85,11.25,10.71,5.72,5.72,5.81,5.69,5.80,5.93,5.99,6.50,5.00,4.50,4.80,3.65,4.10,4.00,3.90,4.12,4.50,7.00,7.00,7.78,..
"Mung bean/Mongo","..MIMAROPA REGION",831.72,622.57,624.01,611.31,631.50,599.89,606.40,642.08,644.41,416.50,429.05,432.66,444.99,512.59,505.05,520.48,514.82,528.30,559.53,590.85,597.07,640.16,662.99,719.41,726.52,768.47,787.45,761.73,777.26
"Mung bean/Mongo","....Marinduque",36.26,31.76,34.70,29.10,29.60,34.85,37.82,39.75,40.31,44.34,46.34,49.04,50.21,50.80,51.40,52.43,48.17,46.57,44.92,45.60,44.12,43.48,44.35,47.92,47.40,50.56,55.91,51.28,52.12
"Mung bean/Mongo","....Occidental Mindoro",664.20,515.61,518.71,512.24,530.97,509.04,511.26,544.71,555.60,318.00,329.13,330.59,340.67,406.24,397.27,410.64,409.10,427.34,449.25,478.15,482.94,525.78,544.90,595.62,591.50,627.99,614.91,594.82,612.59
"Mung bean/Mongo","....Oriental Mindoro",38.00,16.90,12.45,11.84,12.06,8.53,9.11,9.06,3.47,3.47,3.53,3.35,3.33,3.11,3.21,2.91,2.45,2.83,2.64,2.48,2.73,3.21,4.27,4.83,14.25,13.72,42.00,40.87,37.24
"Mung bean/Mongo","....Palawan",6.25,6.75,6.61,6.78,6.84,6.90,6.95,7.04,6.22,6.40,6.53,6.53,6.69,7.78,8.20,8.86,9.31,9.72,21.70,24.00,27.47,29.55,31.93,33.43,37.34,38.15,37.87,38.47,38.01
"Mung bean/Mongo","....Romblon",87.01,51.55,51.55,51.34,52.03,40.57,41.26,41.52,38.81,44.29,43.52,43.15,44.09,44.66,44.97,45.64,45.79,41.84,41.02,40.62,39.81,38.14,37.54,37.61,36.03,38.05,36.76,36.29,37.30
"Mung bean/Mongo","..REGION V (BICOL REGION)",197.69,231.79,210.48,204.98,208.51,195.73,193.56,197.10,181.18,157.41,143.71,137.33,142.35,148.94,145.36,139.96,133.83,163.60,164.22,159.27,156.84,147.06,166.17,180.67,165.53,161.50,157.82,158.22,150.81
"Mung bean/Mongo","....Albay",65.75,79.22,73.59,73.40,77.17,69.31,88.04,84.84,78.94,87.41,74.79,73.90,77.82,80.77,77.53,71.48,63.43,74.09,74.90,70.88,68.02,63.68,59.58,53.75,40.57,34.17,30.66,27.43,26.06
"Mung bean/Mongo","....Camarines Norte",9.90,7.60,7.17,7.18,8.46,9.32,9.82,10.44,4.97,3.56,3.15,3.09,0.53,0.32,0.35,0.95,1.37,1.19,1.06,0.69,0.53,0.54,0.58,0.59,0.60,0.59,0.61,0.65,0.68
"Mung bean/Mongo","....Camarines Sur",16.60,24.00,22.28,21.60,21.72,23.89,22.47,24.88,22.44,22.96,23.55,21.30,22.36,25.04,25.59,24.92,31.04,29.65,28.23,29.00,28.45,27.30,28.12,28.68,28.02,27.72,29.37,29.33,31.83
"Mung bean/Mongo","....Catanduanes",13.61,10.98,10.68,9.93,10.35,9.57,8.40,10.24,9.56,9.04,8.27,6.90,7.89,7.69,6.82,6.79,7.05,7.36,7.23,6.90,7.18,7.08,7.07,7.41,7.33,7.55,5.08,6.87,3.46
"Mung bean/Mongo","....Masbate",59.26,75.55,65.91,65.59,69.19,65.32,32.38,33.00,32.01,..,..,..,..,..,..,..,..,18.35,19.00,19.95,19.50,18.28,38.19,57.40,55.59,54.62,57.60,58.63,54.55
"Mung bean/Mongo","....Sorsogon",32.57,34.45,30.85,27.28,21.63,18.32,32.44,33.70,33.26,34.44,33.96,32.13,33.74,35.11,35.07,35.82,30.94,32.96,33.80,31.85,33.16,30.18,32.63,32.84,33.42,36.85,34.50,35.31,34.23
"Mung bean/Mongo","..REGION VI (WESTERN VISAYAS)",3236.07,2758.07,2667.62,2561.67,2602.88,2693.32,2699.76,2124.57,1805.25,1815.56,1726.71,1700.25,1575.21,1490.13,1904.41,2599.20,3071.34,4463.16,3727.36,3335.22,2806.72,2552.29,2501.44,2512.90,2696.19,2869.65,2736.14,2762.37,2920.36
"Mung bean/Mongo","....Aklan",36.29,31.50,34.53,21.00,20.94,17.50,40.35,41.82,45.31,48.09,46.68,44.58,56.90,64.59,81.92,96.14,98.13,100.80,120.95,112.19,114.06,112.58,107.60,111.87,93.60,94.64,95.38,97.30,101.02
"Mung bean/Mongo","....Antique",1404.40,1099.48,846.94,851.93,889.85,878.43,848.44,850.49,849.18,853.19,836.72,829.72,818.62,737.34,827.91,1290.38,1701.74,2803.40,2215.49,1928.55,1535.71,1186.08,1078.63,1078.36,1027.52,1052.82,1123.74,936.93,993.14
"Mung bean/Mongo","....Capiz",19.15,12.90,12.83,13.87,14.29,14.30,13.95,14.18,14.50,13.30,13.33,13.28,12.00,11.62,12.28,23.78,20.99,24.90,34.18,33.92,38.44,43.22,41.18,39.50,37.50,39.76,40.15,39.61,35.84
"Mung bean/Mongo","....Guimaras",5.40,5.95,6.00,5.99,5.90,5.53,8.05,7.08,9.42,11.41,9.70,9.97,9.55,8.95,13.35,15.10,18.00,18.93,22.85,23.75,22.05,20.81,22.43,22.33,25.24,23.92,18.29,24.25,30.61
"Mung bean/Mongo","....Iloilo",952.57,955.11,998.38,894.58,920.04,1270.65,1282.06,805.30,504.04,439.58,370.19,359.61,326.93,359.95,650.00,797.71,923.78,1202.40,1019.91,941.50,805.03,911.00,973.62,981.50,1238.50,1383.00,1184.00,1392.00,1485.00
"Mung bean/Mongo","....Negros Occidental",818.27,653.13,768.94,774.30,751.85,506.91,506.91,405.70,382.80,450.00,450.09,443.09,351.22,307.69,318.95,376.09,308.70,312.73,313.98,295.31,291.43,278.60,277.98,279.34,273.83,275.51,274.58,272.28,274.75
"Mung bean/Mongo","..REGION VII (CENTRAL VISAYAS)",848.86,853.17,943.57,997.21,1074.42,1072.56,1111.41,1078.15,996.35,1020.05,1007.25,979.99,977.78,917.97,815.70,816.52,719.77,643.58,738.97,691.45,673.48,584.35,557.60,574.63,566.49,538.65,489.90,514.83,487.13
"Mung bean/Mongo","....Bohol",71.10,78.70,66.51,70.24,68.16,66.55,68.74,69.70,74.85,71.50,74.12,67.61,100.97,104.22,107.90,108.09,103.36,106.55,105.76,37.64,39.74,28.07,31.04,30.12,30.21,28.66,6.08,22.87,26.94
"Mung bean/Mongo","....Cebu",557.50,566.60,645.45,706.87,765.53,768.36,770.50,736.05,681.49,710.17,701.75,688.27,668.14,603.94,505.42,506.21,405.35,322.86,328.37,346.00,324.03,264.75,248.83,271.01,277.16,268.57,231.68,220.36,212.63
"Mung bean/Mongo","....Negros Oriental",169.60,157.20,179.76,183.58,190.46,187.04,215.27,218.25,196.98,187.78,180.38,173.75,171.01,164.69,158.57,164.06,180.75,176.10,264.70,266.21,271.45,252.47,243.78,243.07,231.26,215.27,230.98,251.41,228.81
"Mung bean/Mongo","....Siquijor",50.66,50.67,51.85,36.52,50.27,50.61,56.90,54.15,43.04,50.60,51.00,50.36,37.66,45.12,43.81,38.16,30.31,38.07,40.14,41.61,38.27,39.06,33.95,30.43,27.86,26.15,21.16,20.19,18.75
"Mung bean/Mongo","..REGION VIII (EASTERN VISAYAS)",172.70,209.31,286.22,274.78,250.46,236.78,240.96,236.85,219.35,223.32,229.55,237.63,252.51,261.38,264.41,272.39,270.54,271.53,272.95,279.73,273.81,272.42,270.61,181.64,158.76,165.44,156.49,146.13,132.52
"Mung bean/Mongo","....Biliran",..,..,..,..,4.80,4.14,4.22,4.31,3.36,3.46,3.47,3.43,3.25,3.09,3.34,3.55,3.43,3.36,3.08,2.96,2.73,2.67,2.62,2.50,2.30,2.48,2.56,2.36,1.78
"Mung bean/Mongo","....Eastern Samar",17.75,13.38,20.34,20.44,20.44,20.47,20.67,24.00,13.60,11.63,9.04,9.04,9.17,9.19,9.21,10.05,10.37,10.76,11.18,11.33,11.46,11.48,11.71,9.43,8.76,8.82,7.50,0.08,..
"Mung bean/Mongo","....Leyte",128.79,167.53,235.10,223.36,193.37,180.34,187.19,184.95,183.84,189.61,197.43,205.36,219.93,228.16,230.67,236.22,236.43,235.90,235.00,241.69,236.04,234.28,232.68,147.61,125.98,132.93,127.46,124.86,112.42
"Mung bean/Mongo","....Northern Samar",1.49,1.08,1.38,1.39,1.39,1.35,1.35,1.35,1.28,1.23,1.61,1.64,1.66,1.70,1.76,2.05,2.15,3.35,4.66,4.80,4.90,5.02,5.27,5.45,5.61,5.35,3.85,3.69,3.49
"Mung bean/Mongo","....Samar",10.80,12.02,12.46,12.00,12.09,12.21,12.33,13.21,10.81,8.24,8.12,8.20,8.23,8.35,8.52,8.70,6.15,5.93,7.05,7.35,11.41,7.35,7.38,7.44,7.43,7.53,7.30,7.67,7.55
"Mung bean/Mongo","....Southern Leyte",13.88,15.30,16.95,17.59,18.38,18.28,15.20,9.04,6.46,9.16,9.88,9.97,10.27,10.89,10.91,11.82,12.01,12.23,11.98,11.60,7.27,11.62,10.95,9.21,8.68,8.33,7.82,7.48,7.28
"Mung bean/Mongo","..REGION IX (ZAMBOANGA PENINSULA)",258.78,268.64,243.95,242.64,268.51,268.96,268.50,283.56,290.48,282.10,265.52,262.49,279.83,273.34,288.14,277.12,250.39,226.38,248.78,238.39,210.06,197.85,198.45,220.27,239.24,232.12,226.27,225.14,232.93
"Mung bean/Mongo","....Zamboanga del Norte",24.20,24.50,22.69,22.45,19.58,19.51,19.80,19.51,19.26,22.22,24.89,29.67,32.36,30.52,37.01,30.97,28.48,27.90,66.52,71.56,57.40,57.07,58.18,68.62,72.09,69.70,60.30,56.41,64.35
"Mung bean/Mongo","....Zamboanga del Sur",197.83,220.80,196.62,196.34,199.75,198.33,195.29,206.09,212.33,200.52,179.36,115.81,128.80,126.89,135.32,129.55,118.65,102.18,85.65,73.08,65.05,56.94,54.98,60.53,80.32,77.72,76.99,78.80,80.49
"Mung bean/Mongo","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,54.50,55.62,56.51,56.84,54.35,50.14,46.24,44.53,43.91,37.11,31.89,32.01,32.22,26.63,25.92,30.07,30.92,28.83
"Mung bean/Mongo","......City of Zamboanga",36.75,23.33,24.64,23.86,49.18,51.12,53.40,57.96,58.90,59.36,61.28,62.51,63.04,59.42,58.97,62.25,53.12,50.06,52.08,49.84,50.50,51.95,53.28,58.90,60.20,58.78,58.91,59.00,59.26
"Mung bean/Mongo","..REGION X (NORTHERN MINDANAO)",268.06,241.65,245.33,245.38,242.79,217.44,215.36,226.28,223.87,513.97,288.84,270.87,297.78,293.45,315.09,316.47,343.01,349.24,347.15,372.03,376.85,372.89,372.58,375.41,366.43,377.21,366.39,374.02,354.34
"Mung bean/Mongo","....Bukidnon",35.90,35.40,34.26,34.27,34.36,19.31,28.91,36.51,31.48,33.04,33.19,33.14,33.02,32.22,33.41,33.25,41.21,40.90,30.20,40.00,33.00,32.00,28.00,37.00,42.00,38.50,39.70,45.40,48.50
"Mung bean/Mongo","....Camiguin",3.83,2.93,2.88,3.05,3.10,..,..,..,..,..,..,..,..,..,..,0.50,0.75,1.08,2.82,2.58,2.40,2.34,1.99,1.79,1.33,1.06,0.94,0.92,0.84
"Mung bean/Mongo","....Lanao del Norte",16.56,18.16,17.32,17.43,19.18,19.39,19.59,22.66,48.52,114.67,184.99,189.83,215.45,210.83,213.83,214.80,223.50,229.11,233.60,247.50,258.00,246.00,254.00,242.00,231.00,238.50,233.00,223.00,204.50
"Mung bean/Mongo","....Misamis Occidental",161.64,101.36,107.77,108.30,103.82,96.40,85.33,87.42,83.89,302.56,31.15,28.90,32.17,33.64,32.55,34.61,36.25,36.38,38.30,43.00,50.39,56.49,56.59,59.67,65.25,74.20,72.10,69.20,57.90
"Mung bean/Mongo","....Misamis Oriental",50.13,83.81,83.10,82.33,82.34,82.34,81.53,79.69,59.98,63.71,39.50,19.00,17.15,16.77,35.30,33.31,41.30,41.77,42.23,38.95,33.06,36.06,32.00,34.95,26.85,24.95,20.65,35.50,42.60
"Mung bean/Mongo","..REGION XI (DAVAO REGION)",887.25,1019.27,1051.79,1129.05,1142.24,1157.15,1177.25,1294.16,1291.40,1031.90,1041.20,1059.81,1084.48,1108.74,1124.96,1117.93,1093.05,1054.98,1032.27,1032.99,993.14,946.43,930.94,917.87,952.43,934.98,939.60,969.89,972.66
"Mung bean/Mongo","....Compostela Valley",..,..,..,..,..,..,..,..,..,52.03,53.37,53.09,54.97,52.80,55.06,53.75,41.78,42.09,39.45,37.86,35.39,22.99,17.80,8.69,6.57,7.46,7.26,9.33,9.07
"Mung bean/Mongo","....Davao del Norte",300.58,347.95,353.97,336.53,321.56,322.29,337.91,427.28,397.64,352.98,374.52,386.59,407.56,434.03,447.03,451.81,455.56,462.37,463.61,469.89,464.67,481.30,466.27,468.55,477.72,470.90,475.33,478.88,471.11
"Mung bean/Mongo","....Davao del Sur",461.08,513.32,558.51,650.42,677.51,695.88,720.01,726.73,759.99,491.43,467.07,467.05,461.46,459.82,457.87,454.32,440.79,398.85,381.66,383.71,354.99,328.57,338.42,337.08,347.12,334.38,332.17,351.47,347.62
"Mung bean/Mongo","....Davao Oriental",60.26,48.55,45.35,44.76,44.85,40.29,20.46,40.70,37.46,36.69,39.77,41.47,43.51,43.71,47.86,46.09,45.99,45.94,44.76,43.46,38.76,37.19,36.27,35.83,43.34,41.51,41.22,41.21,40.67
"Mung bean/Mongo","......City of Davao",65.33,109.45,93.97,97.33,98.32,98.69,98.87,99.47,96.31,98.78,106.48,111.61,116.97,118.38,117.14,111.96,108.93,105.73,102.79,98.07,99.33,76.38,72.18,67.72,77.68,80.73,83.62,89.00,104.19
"Mung bean/Mongo","..REGION XII (SOCCSKSARGEN)",422.17,446.95,475.66,490.06,519.83,559.43,593.73,615.81,798.81,289.94,522.81,581.80,594.24,603.29,569.37,587.66,584.11,534.85,510.74,519.89,493.87,465.81,482.41,487.67,472.82,445.53,413.37,393.77,372.46
"Mung bean/Mongo","....Cotabato",211.52,208.09,200.96,209.61,213.35,214.98,202.08,224.80,176.97,189.50,267.69,335.76,356.25,368.67,368.94,371.86,379.33,378.61,367.83,357.90,347.02,343.67,343.38,337.27,321.33,303.29,289.64,280.04,268.61
"Mung bean/Mongo","....Sarangani",..,..,..,21.03,20.04,19.27,21.53,19.80,18.35,20.01,26.72,30.54,35.50,37.00,45.20,45.00,45.65,44.55,42.15,43.12,27.55,29.73,31.24,32.71,32.22,27.00,22.00,23.80,24.63
"Mung bean/Mongo","....Sultan Kudarat",179.25,202.25,235.77,234.51,263.24,308.61,316.14,319.15,573.00,49.00,204.30,192.90,184.80,178.30,134.96,146.20,137.83,89.24,66.21,79.59,89.33,59.08,58.31,47.09,44.39,45.17,43.88,28.56,20.95
