"Other Crops: Volume of Production, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Banana","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,770.11,667.93,432.68,277.02,207.79,37.71,41.45
"Banana","....Cagayan",41121.52,63310.24,64253.76,61572.33,53180.18,57613.72,61254.62,72937.55,74035.86,70059.59,89155.78,87805.76,97909.08,86214.24,74092.74,78575.91,83625.88,84901.50,75704.59,73710.27,59322.62,52032.97,63826.07,79816.27,71892.15,77033.59,81319.12,41791.35,67199.30
"Banana","....Isabela",79224.36,102898.04,92215.82,96911.50,108496.65,108689.92,113793.52,105331.98,98411.31,97594.20,108700.39,108187.11,106938.58,86257.32,70137.91,142626.92,197389.80,220035.05,205964.03,221520.74,188624.08,124822.12,195688.39,207312.28,214635.24,212297.54,195646.26,178876.90,192047.70
"Banana","....Nueva Vizcaya",22044.08,25903.96,34783.74,37387.10,36837.77,45632.15,36255.46,37449.72,33697.56,32273.41,27745.22,25546.31,24250.66,22371.73,21403.07,18508.24,23638.20,29814.11,30208.09,32165.54,30417.58,28489.42,26251.34,24807.65,24458.54,23679.46,25926.11,25110.29,25487.96
"Banana","....Quirino",57066.23,62520.99,66295.22,53655.91,60279.29,59371.62,70154.97,75898.84,54365.77,46734.84,45835.33,43659.76,41679.21,36642.32,45724.36,29531.39,46343.60,52177.53,66324.30,92009.15,89709.95,63848.90,22703.00,48459.25,64947.37,70846.60,51301.11,61789.63,61747.62
"Banana","..REGION III (CENTRAL LUZON)",35757.19,34708.02,37053.12,39818.91,39375.16,40094.25,39489.04,40598.35,39741.17,42216.17,44086.22,46248.61,46382.86,44194.42,45031.95,46410.97,50820.63,51633.81,54795.89,54714.29,58216.40,57419.90,57584.11,58917.15,58783.32,58438.75,49654.01,49811.28,50808.74
"Banana","....Aurora",670.80,994.32,1710.19,1946.25,1781.26,2398.87,2947.96,3971.98,3653.82,4322.21,4206.22,5241.59,6462.79,5251.93,7071.68,6700.14,7399.04,7135.00,9020.00,9583.00,12881.00,12362.46,12548.95,14661.59,15306.10,14453.50,6337.97,4587.81,4996.73
"Banana","....Bataan",2496.88,2047.44,3249.95,3353.81,3186.12,3237.09,3560.80,3573.27,2036.76,2912.57,2009.67,1943.62,1511.25,1500.97,1219.64,1250.31,1224.39,1423.46,1450.03,1449.82,1433.46,1322.30,1230.20,1166.10,1170.60,1314.90,1261.20,1371.51,1093.57
"Banana","....Bulacan",8399.00,8558.00,8934.00,9224.00,9285.00,9198.00,7482.00,7353.00,8230.00,8531.00,11654.72,12084.04,11308.16,10298.65,10308.39,13712.56,16306.50,16834.20,18362.78,17615.28,18123.83,18252.86,18525.77,18475.85,18975.20,20232.04,19691.45,20084.40,20011.35
"Banana","....Nueva Ecija",5713.83,5592.75,5592.30,8251.03,7701.58,7252.46,7055.98,6933.80,6609.96,6692.38,6615.11,6735.75,6699.50,6723.87,6560.79,6734.37,6975.59,7370.48,7336.80,7434.82,7390.57,7354.94,7432.14,7350.25,7319.57,7205.23,7202.29,7505.16,7614.85
"Banana","....Pampanga",1574.21,873.42,982.96,1363.93,1775.76,2125.68,2238.11,2481.01,2594.10,2874.19,2457.34,2469.08,2479.90,2492.60,2496.50,2499.50,2519.50,2682.00,2699.50,2669.00,2622.00,2520.00,2479.00,2416.00,2364.00,2376.00,2507.86,2684.56,2721.83
"Banana","....Tarlac",4697.94,4960.02,4877.81,3816.37,3661.01,3629.48,3697.79,3550.12,3975.73,4234.66,4183.77,4277.35,4400.92,4494.32,4490.00,4515.09,4653.61,4880.92,4952.74,4966.59,4845.32,4909.75,4889.58,4932.16,4195.39,3866.08,3814.80,4592.65,5158.36
"Banana","....Zambales",12204.54,11682.07,11705.92,11863.54,11984.44,12252.68,12506.40,12735.19,12640.80,12649.16,12959.40,13497.19,13520.35,13432.09,12884.95,10999.00,11742.00,11307.75,10974.04,10995.78,10920.22,10697.59,10478.47,9915.20,9452.46,8991.00,8838.44,8985.19,9212.05
"Banana","..REGION IV-A (CALABARZON)",106038.54,114762.57,121392.03,126266.33,128255.53,119723.30,90819.92,127649.10,126717.10,138881.01,150688.44,139368.92,142045.91,144145.27,141732.06,138854.31,105519.73,101681.92,105365.79,109405.57,105841.75,113587.59,116468.53,117973.96,104303.53,96306.52,111735.95,114129.93,114871.15
"Banana","....Batangas",39830.17,38546.40,37274.66,33146.47,35887.66,34850.53,36785.59,37418.81,34043.39,39292.22,48652.15,49886.52,49826.20,50714.49,49355.81,49560.47,27824.95,33310.85,33100.67,33846.85,33451.71,33937.90,34423.75,33775.35,32016.39,33152.51,40186.91,41289.26,43263.03
"Banana","....Cavite",25752.27,28339.90,28278.30,31271.49,29867.17,28007.48,19141.61,26080.95,25186.22,27697.36,28368.80,29019.48,28868.50,27997.75,27742.87,27788.52,26584.65,25753.24,25912.61,26059.94,24775.67,25306.04,25420.50,25768.38,22528.26,19161.28,23521.16,24745.00,22419.09
"Banana","....Laguna",3697.70,5108.70,5606.02,6103.37,7347.91,10298.52,6260.72,11434.61,15995.59,17128.58,17057.08,16904.68,17207.69,17769.68,17839.08,18196.29,15960.63,14006.44,15696.88,17321.14,16349.58,18745.56,19509.16,20086.30,15867.32,12318.17,13835.63,13970.92,13947.75
"Banana","....Quezon",30954.15,36939.34,44297.60,49711.20,50435.98,44160.67,26609.52,50227.31,48460.28,51162.61,53784.23,40238.14,42731.35,44192.09,43290.56,39837.00,31732.00,25216.99,27354.42,28960.71,28181.42,32337.02,33839.29,34893.97,30545.00,28259.98,30660.40,30300.64,31375.16
"Banana","....Rizal",5804.26,5828.24,5935.46,6033.80,4716.80,2406.09,2022.49,2487.42,3031.63,3600.24,2826.19,3320.09,3412.18,3471.26,3503.74,3472.03,3417.50,3394.40,3301.21,3216.93,3083.37,3261.07,3275.83,3449.96,3346.56,3414.58,3531.85,3824.11,3866.12
"Banana","..MIMAROPA REGION",113149.22,112952.03,116872.77,114333.95,104839.16,119630.92,122691.88,123574.59,144069.61,157744.89,159970.65,159544.79,160159.98,169418.20,167479.27,203676.34,185542.21,188587.96,196095.50,204745.14,210382.85,223794.14,199267.65,158671.40,155262.81,168299.04,97993.93,93174.90,104120.48
"Banana","....Marinduque",2849.07,2867.18,3047.98,2715.38,2271.91,2341.77,2188.42,2513.86,2426.82,2649.65,2248.78,1465.40,1499.56,1493.94,1490.16,1522.55,1389.92,347.82,587.27,805.99,823.94,843.26,841.21,804.51,731.36,705.22,646.63,612.98,648.62
"Banana","....Occidental Mindoro",2050.20,2279.12,2674.08,2542.77,2687.23,2353.45,2107.67,2496.20,2376.84,2590.61,2734.04,2797.44,2792.58,2703.69,2490.52,2871.47,2731.75,2839.81,3017.77,3235.53,3224.26,3399.12,3564.40,3622.55,3522.47,3683.46,3667.21,3922.73,4063.03
"Banana","....Oriental Mindoro",96228.80,95682.10,97822.47,95683.60,86388.08,100685.20,104088.00,102500.81,122019.60,130903.00,131344.30,131552.15,133660.41,142667.63,141092.00,177261.75,160825.72,163729.14,168048.45,174492.11,178417.76,189752.36,162946.96,120242.72,115380.90,126581.63,57076.77,49802.93,59794.92
"Banana","....Palawan",2698.40,2778.00,2908.80,3120.00,3386.00,4094.40,4756.80,5818.90,7141.81,11128.65,12026.32,11792.85,10843.70,10771.06,11380.16,11437.24,11738.84,13457.12,16944.27,18550.46,20595.23,22365.04,24256.48,26421.54,28764.77,30585.18,30400.85,32397.19,32990.15
"Banana","....Romblon",9322.75,9345.63,10419.44,10272.21,10105.94,10156.11,9551.00,10244.82,10104.54,10472.99,11617.21,11936.95,11363.73,11781.89,11026.43,10583.33,8855.98,8214.07,7497.74,7661.05,7321.66,7434.36,7658.60,7580.08,6863.31,6743.55,6202.47,6439.07,6623.76
"Banana","..REGION V (BICOL REGION)",97724.66,96101.80,104023.72,104535.09,87091.64,69920.44,38301.98,72805.89,71721.44,62116.62,66950.43,63249.45,69379.59,74480.20,69161.19,68234.98,63772.14,55459.27,67598.83,73511.82,77891.54,78942.32,81413.60,83352.58,74510.66,76451.71,76841.19,73342.63,79062.84
"Banana","....Albay",15050.75,14599.23,16293.76,15919.00,14327.10,13610.75,13463.92,18842.68,14640.76,13176.68,12641.49,11985.67,12275.40,13013.82,12164.75,12050.76,11289.34,10771.80,11575.60,12121.00,12708.76,12568.20,13496.72,14718.40,11573.73,11234.69,11695.91,11098.39,11863.33
"Banana","....Camarines Norte",14343.00,13612.00,16685.00,17473.00,18388.00,9177.00,525.00,6296.00,9744.00,8543.00,9133.16,6659.22,7767.81,8551.88,8902.88,8015.55,7777.11,7744.50,8053.30,8135.50,8030.00,8104.00,8301.00,8456.78,7839.83,8084.96,8849.29,10496.03,12196.36
"Banana","....Camarines Sur",34275.04,32139.38,36445.45,35277.83,20740.15,23296.80,12243.75,26531.95,27776.81,27611.07,32025.69,31687.51,34403.37,36906.35,33389.89,32368.86,29822.46,23609.94,31492.51,33076.19,34822.02,34748.75,34827.90,35353.09,33533.79,33938.75,34538.95,29377.83,31881.99
"Banana","....Catanduanes",18842.20,19898.35,20186.34,19842.15,19928.50,8831.28,2883.86,8335.18,6149.41,1403.47,1599.75,1314.56,1469.25,1562.55,1262.17,1363.83,1464.73,1125.19,1211.71,1228.48,1319.09,1289.69,1283.51,1320.91,1290.93,1338.63,1384.85,1126.30,1230.03
"Banana","....Masbate",2001.93,3044.93,2401.60,2945.19,2799.27,2500.27,2131.27,2578.76,2833.79,2600.37,3207.25,3290.93,3153.29,3041.87,3001.97,3024.89,3002.46,3012.98,3064.14,3228.74,3356.27,3306.58,3562.90,3561.07,3582.61,3645.21,3594.16,3813.23,3953.04
"Banana","....Sorsogon",13211.74,12807.91,12011.57,13077.92,10908.61,12504.35,7054.19,10221.33,10576.67,8782.03,8343.08,8311.58,10310.47,11403.74,10439.53,11411.09,10416.04,9194.86,12201.57,15721.91,17655.40,18925.10,19941.57,19942.33,16689.78,18209.47,16778.03,17430.84,17938.10
"Banana","..REGION VI (WESTERN VISAYAS)",269556.67,244331.77,242156.18,239562.37,239668.90,240569.04,236577.30,243650.79,201035.44,243483.46,254501.39,256146.02,254640.45,254142.77,265100.56,286637.02,315970.22,331646.47,328171.01,334506.90,332177.65,344588.49,353137.67,332761.56,270329.93,285578.00,284696.62,291136.32,302101.89
"Banana","....Aklan",55988.12,50903.97,41728.27,43829.46,44964.01,45526.78,40343.48,47528.30,48024.33,47805.34,48456.49,49109.89,49456.46,50155.24,53312.68,54855.46,55579.28,54037.29,52278.72,51842.24,52170.06,52864.55,52496.66,51266.67,28173.04,28854.92,29153.88,29456.10,30196.94
"Banana","....Antique",9459.41,9281.42,9937.24,10390.60,10917.08,10836.30,11122.53,11208.84,11011.81,11185.79,11272.74,11366.76,11489.15,11139.93,11527.53,11816.46,14525.22,20493.77,18532.98,20500.07,17869.99,20334.42,20830.65,16590.75,15927.06,17733.39,17628.70,18866.42,19936.63
"Banana","....Capiz",6250.93,7259.81,7187.71,7286.57,7238.80,7202.27,6974.27,8499.90,9355.70,10318.87,10333.90,10341.22,10510.69,10226.91,10774.67,11455.03,15156.58,20026.68,23991.99,26868.46,27623.03,27933.16,28234.31,26103.30,3503.93,7440.10,7805.59,8023.20,8110.94
"Banana","....Guimaras",3646.07,3779.21,3964.27,4146.00,4640.91,4710.18,4695.03,4533.23,3537.01,3659.19,3749.67,3776.58,3701.01,3836.89,4072.22,4166.07,4428.64,5204.57,5069.19,5152.95,5029.05,5513.26,5945.40,5936.36,5972.52,5569.83,5537.09,6195.28,6600.02
"Banana","....Iloilo",131825.57,124023.67,131814.73,126787.09,129188.59,129859.50,135494.12,129484.33,89097.74,124652.68,131680.24,132100.52,130689.21,132393.16,133066.41,145117.41,148260.90,149594.67,144569.07,145569.40,145811.50,152416.00,158444.00,147511.00,131642.00,140624.00,140384.00,143877.00,149069.00
"Banana","....Negros Occidental",62386.56,49083.69,47523.96,47122.66,42719.51,42434.01,37947.87,42396.19,40008.86,45861.60,49008.34,49451.05,48793.95,46390.65,52347.05,59226.59,78019.60,82289.49,83729.06,84573.78,83674.02,85527.10,87186.65,85353.48,85111.38,85355.76,84187.35,84718.32,88188.36
"Banana","..REGION VII (CENTRAL VISAYAS)",169773.29,157281.07,158572.31,156947.44,162388.02,165991.67,170711.07,179069.28,166474.87,175366.31,182349.85,165931.20,163375.77,167709.00,164914.70,146100.32,163290.54,157153.23,169642.97,187533.03,182323.07,199544.98,202511.80,190699.56,194069.28,198837.74,193903.00,205674.58,207959.08
"Banana","....Bohol",28902.96,27099.35,25554.54,27429.47,29095.34,29660.79,26779.55,30068.45,28732.42,30811.40,35172.82,28849.04,28026.87,30223.94,31813.92,30586.59,36517.38,35242.96,36530.99,39861.86,40378.64,42445.41,44320.91,44793.48,34401.19,32801.33,28471.03,32803.81,33923.45
"Banana","....Cebu",60359.49,47276.20,53065.05,55780.41,58555.25,58879.81,60525.16,61885.16,61034.23,59905.60,61413.08,51261.17,51332.91,50843.35,54933.56,52266.33,55098.24,51154.37,49827.37,53989.85,52880.31,61784.31,63515.74,61821.59,67585.70,78378.91,84075.08,86438.31,89066.66
"Banana","....Negros Oriental",64179.43,65229.59,60937.38,60846.66,60525.61,61749.84,64244.84,67467.49,65776.43,67682.02,67065.46,66911.88,65706.94,68602.41,58713.82,47958.98,55150.29,53739.25,65762.70,75833.08,71695.63,77491.56,77240.78,73207.10,76690.27,72618.23,67910.00,71994.88,70449.52
"Banana","....Siquijor",16331.42,17675.94,19015.33,12890.90,14211.82,15701.22,19161.52,19648.18,10931.78,16967.29,18698.48,18909.12,18309.06,18039.31,19453.40,15288.42,16524.63,17016.66,17521.91,17848.24,17368.49,17823.70,17434.37,10877.39,15392.12,15039.27,13446.41,14437.58,14519.45
"Banana","..REGION VIII (EASTERN VISAYAS)",209188.78,205303.48,213171.45,214092.84,228680.66,217333.78,206225.46,216354.51,201501.76,207197.26,224232.50,226987.18,230121.01,233629.00,230988.57,234767.55,229948.38,246144.24,269132.62,275425.30,278305.78,277173.15,280439.13,259095.35,216991.24,227223.23,226602.84,232501.95,233577.83
"Banana","....Biliran",..,..,..,..,13142.93,13270.03,14505.51,13693.20,13044.85,13473.70,13882.52,13693.73,13525.25,13775.14,14370.72,15621.25,15582.70,15314.00,16001.43,16149.66,16225.10,16235.36,16243.89,13918.90,10970.23,11020.17,11133.00,11004.05,9381.00
"Banana","....Eastern Samar",4568.29,4924.37,4091.24,3978.30,3238.47,4010.56,3530.25,4190.82,4196.48,4221.46,4206.29,4217.12,4393.33,4399.33,4443.91,4521.02,4677.10,4832.00,5429.81,5542.87,5578.11,5415.45,5708.36,5413.32,4494.08,3103.89,3093.06,2936.93,2629.45
"Banana","....Leyte",48368.46,42027.47,47422.87,40968.22,51190.96,30413.91,26515.14,31447.39,28787.23,30959.97,32082.78,33481.86,34231.94,35354.11,36186.79,36905.76,38633.21,42684.47,49668.42,53556.28,52252.42,51392.14,51456.16,46359.36,20859.28,23602.99,26943.97,28944.04,28738.04
"Banana","....Northern Samar",12567.92,12285.73,13036.09,13037.31,11076.44,12272.06,10213.82,11710.47,9393.36,7922.48,7946.50,8232.63,8378.00,8535.80,8638.26,10393.49,10678.52,12907.93,15589.00,16459.59,19313.15,19870.30,20645.92,22001.99,22734.38,22542.07,18567.60,18502.02,18567.20
"Banana","....Samar",113810.89,118332.49,116516.89,111809.34,111781.53,111572.16,111615.26,111928.90,112813.94,111704.77,116028.79,117189.08,119957.25,121695.51,116761.49,116762.19,107783.49,110530.95,114508.49,114595.80,116277.00,116122.90,116236.80,103486.50,94127.00,103705.00,103270.99,107994.95,110641.00
"Banana","....Southern Leyte",29873.22,27733.43,32104.37,44299.67,38250.33,45795.07,39845.48,43383.73,33265.89,38914.87,50085.63,50172.76,49635.24,49869.12,50587.40,50563.84,52593.36,59874.89,67935.47,69121.10,68660.00,68137.00,70148.00,67915.27,63806.27,63249.11,63594.22,63119.96,63621.14
"Banana","..REGION IX (ZAMBOANGA PENINSULA)",163479.02,182274.36,183554.00,180743.73,187345.99,185200.45,165136.89,178140.27,142934.94,151661.23,159603.18,162069.39,170864.66,168018.52,178884.88,242490.34,237692.66,247270.52,253667.12,261081.43,263643.26,238309.33,240487.16,259188.22,274127.33,281856.14,260789.86,262520.81,259327.94
"Banana","....Zamboanga del Norte",110291.54,124527.95,126006.12,118547.18,122430.09,117300.72,99147.85,109211.54,74907.74,81534.27,83561.06,80860.40,87140.23,86195.71,90451.14,117855.41,113077.59,117162.62,120996.82,128721.03,128580.52,101172.97,92678.42,90975.12,92683.98,103369.08,93440.27,91282.55,86520.26
"Banana","....Zamboanga del Sur",34851.96,38049.49,37592.95,43127.21,43622.32,43385.96,43740.70,43591.84,42602.83,43601.61,47787.75,32761.74,34656.87,34873.65,36260.65,42665.78,43642.24,45301.33,46545.90,45670.96,48333.09,49523.88,59089.94,76093.99,86072.57,86012.35,82061.06,83394.56,83136.92
"Banana","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,19241.02,19039.70,19089.24,19108.05,31169.74,25955.65,26340.27,26422.83,26071.10,25158.59,25402.64,25466.59,26067.87,26246.26,24619.05,24555.26,24202.83,25544.27
"Banana","......City of Zamboanga",18335.51,19696.93,19954.93,19069.34,21293.58,24513.77,22248.34,25336.88,25424.37,26525.36,28254.38,29206.22,30027.86,27859.92,33065.04,50799.41,55017.18,58466.30,59701.57,60618.34,61571.06,62209.84,63252.21,66051.24,69124.52,67855.66,60733.27,63640.87,64126.49
"Banana","..REGION X (NORTHERN MINDANAO)",273503.15,289659.70,317819.55,329922.92,338257.69,351773.73,389427.88,413039.49,382496.52,468989.96,488433.77,518595.69,534814.84,515502.12,571626.07,590026.01,662189.05,933113.62,1631303.73,1657685.69,1702391.84,1725775.20,1718787.39,1735977.42,1781044.74,1832172.59,1864422.34,1930061.55,1951138.48
"Banana","....Bukidnon",34257.32,34607.03,34583.74,34601.46,34790.02,34905.86,38361.07,48401.13,50205.74,52032.40,53095.71,71711.61,73626.18,79733.87,149448.16,167947.01,223337.50,466857.00,1133255.00,1152583.00,1173881.00,1170568.78,1156380.00,1171501.00,1199550.00,1251453.00,1288148.00,1347373.33,1365823.00
"Banana","....Camiguin",5544.80,5626.08,5651.66,5779.47,5905.80,6085.62,6002.54,5912.21,5821.50,6121.95,5850.95,5520.32,5372.24,5402.47,5482.30,5399.50,4978.87,5114.18,6438.11,6194.61,6068.84,6167.84,5855.05,5457.91,5442.42,5331.10,5112.85,4874.25,4599.88
"Banana","....Lanao del Norte",133802.30,142117.56,164812.10,171716.58,176064.84,185864.25,219341.92,241852.75,252337.65,290815.25,304194.62,314054.76,325240.97,296230.47,274868.59,275171.19,279304.18,286032.85,291899.00,294277.75,301823.88,295938.28,281885.73,279692.26,281359.72,281699.79,282944.22,281738.00,281992.00
"Banana","....Misamis Occidental",11126.48,16324.71,16184.75,15702.89,15801.25,15629.02,13647.07,11469.52,10142.63,21009.82,20366.49,22140.85,23207.21,23834.60,24453.06,24986.99,27398.62,34347.37,40540.33,49832.34,56233.55,62609.38,65038.46,68982.85,74724.07,78190.33,74372.75,75053.22,75933.85
"Banana","....Misamis Oriental",88772.25,90984.32,96587.30,102122.53,105695.77,109288.98,112075.27,105403.89,63989.00,99010.54,104926.02,105168.15,107368.25,110300.71,117373.95,116521.32,127169.88,140762.22,159171.29,154797.99,164384.57,190490.92,209628.15,210343.40,219968.53,215498.37,213844.52,221022.75,222789.75
"Banana","..REGION XI (DAVAO REGION)",1045106.65,1104715.39,1104647.05,1151380.28,1259261.23,1590394.73,1648477.93,1662436.38,1559415.02,1753361.41,1920758.68,2015731.91,2081418.71,2149556.15,2308772.53,2673618.41,2945845.30,3180331.24,3569079.26,3749766.10,3804459.99,3854844.76,3785421.69,3164641.04,3368175.55,3455014.08,3479472.65,3512941.87,3555285.01
"Banana","....Compostela Valley",..,..,..,..,..,..,..,..,..,475292.58,535249.57,547415.94,566289.34,600560.82,698471.36,952194.02,1087356.18,1159804.74,1324618.37,1337203.62,1319202.26,1314761.33,1270595.27,641652.12,777984.53,825013.85,825989.12,823183.82,820065.37
"Banana","....Davao del Norte",696463.74,750478.18,750680.33,755314.45,802936.85,1119190.78,1132274.83,1121964.44,1056587.87,717358.94,769985.63,783365.52,797328.24,811752.92,841270.68,899402.43,1009848.98,1138089.36,1350150.61,1473702.88,1540535.57,1575008.87,1537830.76,1549552.32,1591007.86,1605354.89,1626145.73,1634153.54,1651145.94
"Banana","....Davao del Sur",161896.52,167664.27,164441.51,186962.77,241808.96,266672.75,293847.56,297504.65,295838.39,344816.08,398453.29,448736.26,468492.02,470886.68,492112.63,523287.79,538570.86,559848.53,564374.10,581346.36,577254.93,580243.45,580030.47,582532.15,593671.59,610905.83,611986.36,623809.13,635767.99
"Banana","....Davao Oriental",78813.65,77629.62,78464.76,96585.37,96964.68,87841.14,100135.07,107095.13,98188.77,102534.36,101084.97,103995.82,104272.41,108348.87,111621.04,115370.49,118320.54,117255.40,112697.42,133915.83,139815.72,152479.28,159284.34,149969.33,159673.47,159898.98,158776.86,163642.93,165354.07
"Banana","......City of Davao",107932.74,108943.31,111060.44,112517.69,117550.74,116690.06,122220.48,135872.16,108799.98,113359.46,115985.23,132218.37,145036.70,158006.87,165296.83,183363.68,191748.74,205333.21,217238.76,223597.41,227651.51,232351.83,237680.85,240935.13,245838.10,253840.53,256574.58,268152.45,282951.64
"Banana","..REGION XII (SOCCSKSARGEN)",343474.45,360107.35,351758.85,374497.21,359751.91,335348.43,325803.84,353848.81,323797.97,361935.49,401210.15,429479.78,522746.21,582088.40,631697.06,753494.96,830821.88,935564.56,998634.88,1024009.06,1043811.31,1094955.99,1155347.63,1185492.28,1203369.12,1159091.02,1024388.89,1167203.00,1208240.54
"Banana","....Cotabato",175646.60,182272.06,178569.78,149625.32,130263.42,103088.12,83849.97,118390.27,114701.98,124972.39,156184.52,174514.34,264191.94,319989.31,372876.31,474797.62,527601.13,579274.29,608396.64,613692.79,604126.17,629150.50,644785.90,661100.50,664230.53,630014.71,483115.37,526062.72,540518.56
"Banana","....Sarangani",..,..,..,50084.06,50725.91,50264.65,51516.94,51179.09,50109.19,51123.56,52791.47,55301.47,59898.81,62622.24,62471.68,84906.35,91462.92,110629.35,115661.26,132248.72,155132.63,179190.88,219067.85,218874.31,214183.80,202615.50,197884.10,206138.40,209296.00
"Banana","....Sultan Kudarat",13347.00,17780.15,12691.48,9712.00,11605.13,13166.35,14887.85,14367.10,14986.80,17569.50,23547.18,25540.63,25106.14,25252.92,25648.07,25823.29,26505.73,28413.78,31103.45,31651.28,30368.81,28721.64,29521.32,32470.61,47748.33,49403.67,89337.36,165539.60,181393.13
"Banana","....South Cotabato",154480.85,160055.14,160497.60,165075.83,167157.46,168829.31,175549.08,169912.35,144000.00,168270.05,168686.97,174123.35,173549.32,174223.93,170701.00,167967.70,185252.10,217247.14,243473.53,246416.27,254183.70,257892.97,261972.56,273046.86,277206.46,277057.14,254052.06,269462.28,277032.85
"Banana","..REGION XIII (CARAGA)",266238.44,261754.18,259107.55,262023.02,248459.21,247480.10,244113.88,207516.46,188090.65,192157.56,197289.01,197848.05,197912.45,202710.98,205039.27,208432.06,213155.18,222703.14,219635.80,209399.16,210392.94,204139.88,218804.97,208303.19,243791.92,259737.68,278014.99,293055.64,289457.89
"Banana","....Agusan del Norte",80480.11,77479.50,71934.28,75768.89,81497.69,82959.13,85224.71,80902.01,79315.94,87528.73,86653.00,86349.18,90302.68,96174.58,99794.53,98278.96,98599.00,103967.54,103284.29,94430.00,89470.37,80954.72,73975.28,64260.97,58698.50,62238.60,67112.78,68237.36,68467.92
"Banana","....Agusan del Sur",141811.04,140495.62,142413.26,142892.82,126756.13,123283.56,114982.74,75942.23,56208.77,47899.97,52853.68,54478.70,55199.10,54325.30,53790.88,53336.40,57106.20,60183.13,57731.96,57115.10,61598.10,62225.59,67493.78,57270.91,65802.90,68094.47,76921.29,82893.44,82795.20
"Banana","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,410.92,255.70,229.12,225.27,219.30,257.27
"Banana","....Surigao del Norte",13527.10,13535.46,13589.35,12178.20,10347.55,10901.90,11954.40,11352.10,10786.40,13723.75,13500.73,12890.40,10745.00,10660.50,9645.60,9247.48,9062.30,9348.70,9308.15,9041.44,9466.57,8485.81,6590.41,7356.39,6568.82,6409.90,5733.56,5958.55,5766.58
"Banana","....Surigao del Sur",30420.19,30243.60,31170.66,31183.11,29857.85,30335.51,31952.04,39320.12,41779.54,43005.12,44281.60,44129.78,41665.67,41550.60,41808.26,47569.22,48387.68,49203.77,49311.40,48812.62,49857.90,52473.76,70745.50,79004.00,112466.00,122765.58,128022.09,135747.00,132170.92
"Banana","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",188846.98,185394.93,199440.75,209539.43,217443.73,225724.30,217088.65,240934.82,245744.63,312769.99,350819.92,357192.72,375150.49,376381.14,380629.42,374969.90,371994.39,372675.91,373485.99,381745.01,396539.39,416909.57,440198.01,459605.99,493597.61,531047.72,533677.19,569716.42,593260.88
"Banana","....Basilan",19814.55,19148.36,19996.56,21397.46,21733.83,21345.27,18368.59,22391.98,20845.92,21993.79,22163.25,22483.62,22406.83,20492.79,20852.12,20497.22,20631.61,23029.81,23747.20,24336.14,24215.21,24664.83,23789.45,22965.65,23523.50,22782.50,20970.00,21046.03,21537.59
"Banana","....Lanao del Sur",71988.72,71945.24,71550.29,79109.66,81317.34,82952.09,86400.24,91476.03,97421.36,100762.40,112072.31,114002.20,119636.73,120342.16,116520.47,113953.38,108412.25,108219.00,107689.44,107766.15,107998.40,106669.37,105856.56,105293.62,108776.95,109907.35,110766.52,110847.49,111977.43
"Banana","....Maguindanao",80162.12,75980.32,89460.90,90338.00,95225.71,95205.54,84788.44,99603.34,104018.10,161547.96,189070.95,194245.03,206707.32,208836.70,216502.59,213614.00,215972.00,213650.00,213603.00,220669.54,236170.17,258562.86,283940.49,306055.11,336244.00,373762.94,378486.85,414276.00,435532.00
"Banana","....Sulu",16881.60,18321.00,18433.00,18694.30,19166.85,19014.65,19028.60,18761.90,15129.46,19055.80,18100.97,17601.78,17492.77,17516.16,17526.25,17630.42,17640.13,18418.81,19166.53,19665.41,19150.80,17970.00,17814.00,16848.25,16735.10,16610.15,15429.00,15486.70,15899.00
"Banana","....Tawi-tawi",..,..,..,..,..,7206.74,8502.79,8701.57,8329.80,9410.05,9412.43,8860.08,8906.84,9193.33,9227.99,9274.88,9338.40,9358.29,9279.82,9307.77,9004.81,9042.51,8797.51,8443.36,8318.06,7984.78,8024.83,8060.20,8314.86
"Banana Cavendish","PHILIPPINES",..,..,..,..,..,..,..,..,..,..,..,..,1810084.64,1902223.23,2127619.12,2490270.89,2810985.19,3323072.04,4328989.34,4497722.22,4600616.57,4685997.22,4694655.26,4230088.74,4448459.98,4566907.01,4638328.25,4836254.18,4919219.60
"Banana Cavendish","..CORDILLERA ADMINISTRATIVE REGION (CAR)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Banana Cavendish","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
